sy_snum,sy_pnum,pl_orbper,pl_rade,pl_dens,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg
1,1,3.98953967,1.230,6.020000,0.000000,903,5476.00,0.87,0.90,-0.030,[Fe/H],4.52
1,1,12.98495573,1.780,3.720000,0.000000,818,6116.00,1.09,1.06,-0.130,[Fe/H],4.40
1,1,5.69919514,1.230,6.020000,0.000000,964,5715.00,0.94,1.00,0.050,[Fe/H],4.49
1,1,18.11472949,2.500,2.390000,0.000000,830,6187.00,1.35,1.21,0.110,[Fe/H],4.26
1,1,6.24146367,1.520,4.570000,0.000000,1111,6098.00,1.16,1.10,-0.010,[Fe/H],4.35
1,1,70.69790610,1.760,3.780000,0.000000,417,5875.00,0.90,0.97,-0.210,[Fe/H],4.52
1,1,3.74443900,1.090,5.600000,0.000000,1328,5961.00,1.25,1.14,0.190,[Fe/H],4.30
1,1,52.75875577,8.890,0.458000,0.000000,540,5954.00,1.13,1.09,0.090,[Fe/H],4.37
1,1,53.44945593,6.410,0.701000,0.000000,486,5887.00,1.07,1.06,0.090,[Fe/H],4.41
1,1,13.75210720,2.810,2.060000,0.000000,556,4747.00,0.72,0.75,-0.040,[Fe/H],4.61
1,1,6.33855761,3.030,1.860000,0.000000,1034,5820.00,0.99,1.00,-0.030,[Fe/H],4.45
1,1,9.80322400,2.780,2.080000,0.000000,896,5603.00,0.85,0.87,-0.250,[Fe/H],4.53
1,1,2.80624233,1.540,4.500000,0.000000,771,4315.00,0.61,0.65,-0.160,[Fe/H],4.67
1,1,144.54739600,2.530,2.350000,0.000000,303,5262.00,0.81,0.84,-0.100,[Fe/H],4.56
1,1,8.04726420,2.390,2.540000,0.000000,855,5839.00,1.04,1.03,0.040,[Fe/H],4.41
1,1,5.87061910,1.490,4.700000,0.000000,616,4223.00,0.62,0.65,-0.060,[Fe/H],4.66
1,1,19.17891293,2.680,2.180000,0.000000,640,5595.00,0.91,0.93,-0.060,[Fe/H],4.49
1,1,6.99130860,2.080,3.040000,0.000000,716,4836.00,0.73,0.78,-0.010,[Fe/H],4.60
1,1,3.51749439,1.370,5.240000,0.000000,704,4184.00,0.57,0.59,-0.300,[Fe/H],4.70
1,1,40.10995470,2.540,2.340000,0.000000,556,5647.00,0.93,0.95,0.000,[Fe/H],4.49
1,1,3.02166863,1.770,3.750000,0.000000,1332,6160.00,1.25,1.16,0.050,[Fe/H],4.31
1,1,5.08274652,1.410,5.040000,0.000000,928,5461.00,0.86,0.95,0.090,[Fe/H],4.55
1,1,41.69799760,2.110,2.980000,0.000000,537,6035.00,1.02,1.06,-0.090,[Fe/H],4.45
1,1,15.86621821,1.200,5.950000,0.000000,879,6106.00,1.38,1.08,-0.150,[Fe/H],4.19
1,1,13.93290318,1.470,4.770000,0.000000,852,6154.00,1.23,1.17,0.080,[Fe/H],4.33
1,1,6.24658000,15.323,0.400000,0.051900,2040,4550.00,6.30,1.31,0.110,[Fe/H],2.95
1,1,2.36436901,0.820,4.750000,0.000000,1752,6230.00,1.50,1.26,0.120,[Fe/H],4.19
1,1,20.31050100,2.600,2.270000,0.000000,931,6112.00,1.99,1.34,0.030,[Fe/H],3.97
1,1,2.53475627,2.800,2.070000,0.000000,1218,5998.00,1.11,1.07,0.020,[Fe/H],4.37
1,1,10.29672521,2.060,3.080000,0.000000,1129,4687.00,0.61,0.63,-0.520,[Fe/H],4.67
1,1,4.40966548,1.380,5.190000,0.000000,1192,5877.00,1.15,1.10,0.220,[Fe/H],4.36
1,1,4.59489604,1.500,4.660000,0.000000,1319,6173.00,1.38,1.21,0.080,[Fe/H],4.24
1,1,32.29687980,1.760,3.780000,0.000000,503,5248.00,0.81,0.85,-0.050,[Fe/H],4.56
1,1,2.97041437,1.910,3.400000,0.000000,991,5418.00,0.76,0.80,-0.380,[Fe/H],4.58
1,1,4.85386933,1.740,3.840000,0.000000,1052,6028.00,1.14,1.11,0.060,[Fe/H],4.37
1,1,11.04603384,2.250,2.740000,0.000000,869,6113.00,1.21,1.15,0.070,[Fe/H],4.33
1,1,51.30063400,2.870,2.000000,0.000000,492,5663.00,0.91,0.93,-0.120,[Fe/H],4.50
1,1,0.93846683,1.420,4.990000,0.000000,1876,5671.00,0.93,0.95,-0.050,[Fe/H],4.48
1,1,6.93366476,1.380,5.190000,0.000000,1104,5988.00,1.26,1.11,0.070,[Fe/H],4.28
1,1,61.03701170,3.070,1.830000,0.000000,610,6167.00,1.23,1.14,0.010,[Fe/H],4.32
1,1,33.86785310,2.340,2.610000,0.000000,394,4673.00,0.72,0.77,0.120,[Fe/H],4.62
1,1,52.06886010,2.310,2.650000,0.000000,524,5806.00,1.01,1.01,0.030,[Fe/H],4.43
1,1,9.11499030,1.720,3.900000,0.000000,906,5743.00,0.99,0.99,0.030,[Fe/H],4.45
1,1,3.93246130,1.590,4.310000,0.000000,894,4700.00,0.70,0.73,-0.110,[Fe/H],4.62
1,1,0.92103214,1.110,5.670000,0.000000,2362,5869.00,1.02,1.01,-0.040,[Fe/H],4.42
1,1,71.45177750,2.130,2.950000,0.000000,561,6335.00,1.40,1.25,0.040,[Fe/H],4.24
1,1,8.03755877,1.330,5.440000,0.000000,744,5241.00,0.81,0.86,-0.010,[Fe/H],4.55
1,1,1.92143740,1.370,5.240000,0.000000,1276,5331.00,0.84,0.87,-0.010,[Fe/H],4.54
1,1,14.20443009,2.460,2.440000,0.000000,602,5346.00,0.84,0.87,-0.020,[Fe/H],4.54
1,1,55.67383090,2.090,3.020000,0.000000,384,5001.00,0.77,0.81,0.010,[Fe/H],4.59
1,1,4.88083852,1.350,5.340000,0.000000,879,4830.00,0.73,0.78,-0.010,[Fe/H],4.61
1,1,10.56134221,1.450,4.870000,0.000000,867,5482.00,0.89,0.92,0.050,[Fe/H],4.51
1,1,52.62984170,2.220,2.790000,0.000000,544,5533.00,0.89,0.92,-0.030,[Fe/H],4.51
1,1,14.87829600,1.750,3.800000,0.000000,692,5471.00,0.85,0.88,-0.120,[Fe/H],4.54
1,1,59.62252570,3.340,1.640000,0.000000,486,5769.00,0.96,0.97,-0.080,[Fe/H],4.47
1,1,17.42395198,3.080,1.820000,0.000000,722,5539.00,0.86,0.89,-0.150,[Fe/H],4.53
1,1,44.96417488,2.130,2.950000,0.000000,379,4861.00,0.75,0.81,0.090,[Fe/H],4.59
1,1,49.77014380,5.930,0.777000,0.000000,455,5612.00,0.91,0.93,-0.070,[Fe/H],4.50
1,1,43.31677370,2.630,2.240000,0.000000,459,5409.00,0.83,0.86,-0.110,[Fe/H],4.54
1,1,31.00338140,2.630,2.240000,0.000000,616,5718.00,0.97,0.97,-0.010,[Fe/H],4.46
1,1,11.79162572,1.930,3.350000,0.000000,857,5665.00,0.93,0.94,-0.090,[Fe/H],4.47
1,1,26.96443170,2.280,2.700000,0.000000,573,5508.00,0.87,0.90,-0.070,[Fe/H],4.52
1,1,7.76846622,1.850,3.540000,0.000000,841,5679.00,0.94,0.96,-0.020,[Fe/H],4.47
1,1,8.68930730,2.910,1.960000,0.000000,782,5403.00,0.86,0.89,0.010,[Fe/H],4.53
1,1,11.52310000,3.420,1.710000,0.000000,927,5699.00,1.41,1.08,0.300,[Fe/H],4.17
1,1,98.71804060,8.980,0.452000,0.000000,360,5857.00,1.02,1.02,0.020,[Fe/H],4.44
1,1,130.35469190,7.650,0.557000,0.000000,369,5730.00,0.99,1.00,0.060,[Fe/H],4.45
1,1,16.78176602,2.320,2.640000,0.000000,545,4990.00,0.76,0.82,0.020,[Fe/H],4.59
1,1,14.53244172,3.130,1.780000,0.000000,664,5350.00,0.84,0.89,0.020,[Fe/H],4.54
1,1,5.24867263,3.000,1.890000,0.000000,1056,6040.00,1.15,1.10,0.020,[Fe/H],4.36
1,1,5.90741354,5.500,0.855000,0.000000,769,4963.00,0.75,0.81,-0.010,[Fe/H],4.60
1,1,9.76788050,2.060,3.080000,0.000000,749,5421.00,0.86,0.91,0.010,[Fe/H],4.53
1,1,14.80074836,4.380,1.150000,0.000000,1912,7005.00,2.01,1.60,0.020,[Fe/H],4.04
1,1,16.23850000,2.670,2.260000,0.000000,711,5690.00,1.02,1.00,0.040,[Fe/H],4.42
1,1,3.12686223,2.290,2.680000,0.000000,1391,4755.00,0.72,0.77,0.020,[Fe/H],4.61
1,1,16.87727414,2.550,2.330000,0.000000,642,5582.00,0.90,0.96,0.050,[Fe/H],4.51
1,1,12.05707239,1.970,3.260000,0.000000,689,5478.00,0.86,0.93,0.010,[Fe/H],4.54
1,1,9.97683705,2.660,2.210000,0.000000,802,5461.00,0.87,0.91,-0.020,[Fe/H],4.52
1,1,13.52251060,2.120,2.960000,0.000000,652,5427.00,0.84,0.93,0.030,[Fe/H],4.55
1,1,134.25272980,3.380,1.620000,0.000000,393,5886.00,1.15,1.05,0.030,[Fe/H],4.33
1,1,99.74762200,4.130,1.250000,0.000000,391,5840.00,1.02,1.02,0.040,[Fe/H],4.43
1,1,9.59070716,2.130,2.950000,0.000000,1087,5431.00,0.85,0.88,-0.060,[Fe/H],4.54
1,1,7.03932553,4.650,1.070000,0.000000,1060,6146.00,1.22,1.15,0.040,[Fe/H],4.33
1,1,49.60773310,1.960,3.280000,0.000000,402,5213.00,0.78,0.86,-0.060,[Fe/H],4.58
1,1,4.19449651,1.570,4.390000,0.000000,577,3687.00,0.50,0.52,0.070,[Fe/H],4.76
1,1,1.97034246,1.480,4.730000,0.000000,1599,4897.00,0.75,0.80,0.070,[Fe/H],4.59
1,1,105.95641480,3.960,1.320000,0.000000,324,5232.00,0.83,0.87,0.070,[Fe/H],4.55
1,1,26.85328322,2.620,2.250000,0.000000,544,5315.00,0.83,0.87,-0.010,[Fe/H],4.55
1,1,49.62215090,2.990,1.900000,0.000000,546,6002.00,1.09,1.07,-0.010,[Fe/H],4.38
1,1,8.08801350,2.720,2.140000,0.000000,792,5310.00,0.83,0.87,-0.020,[Fe/H],4.54
1,1,1.54168000,1.990,2.180000,0.000000,1592,5539.00,1.11,0.99,0.180,[Fe/H],4.34
1,1,11.55102504,2.670,2.200000,0.000000,845,5935.00,1.06,1.05,0.010,[Fe/H],4.41
1,1,4.46975774,2.310,2.650000,0.000000,1103,5718.00,0.96,0.98,0.010,[Fe/H],4.47
1,1,15.77382210,2.250,2.740000,0.000000,955,6139.00,1.29,1.16,0.050,[Fe/H],4.28
1,1,60.08550820,2.360,2.580000,0.000000,485,6052.00,1.08,1.13,0.120,[Fe/H],4.42
1,1,43.03422720,2.120,2.960000,0.000000,484,5610.00,0.93,0.96,0.040,[Fe/H],4.49
1,1,116.33190100,2.980,1.900000,0.000000,323,5434.00,0.85,0.91,0.000,[Fe/H],4.54
1,1,56.43499380,2.360,2.580000,0.000000,465,5642.00,0.98,0.96,0.040,[Fe/H],4.43
1,1,105.30331480,3.260,1.700000,0.000000,351,5637.00,0.91,0.97,0.010,[Fe/H],4.51
1,1,17.76080053,2.070,3.060000,0.000000,368,4005.00,0.53,0.55,-0.320,[Fe/H],4.73
1,1,7.96431535,2.210,2.810000,0.000000,805,5074.00,0.78,0.82,0.010,[Fe/H],4.58
1,1,82.53425190,2.540,2.340000,0.000000,260,4392.00,0.61,0.64,-0.250,[Fe/H],4.67
1,1,20.16034462,1.620,4.210000,0.000000,510,4944.00,0.74,0.80,-0.040,[Fe/H],4.60
1,1,22.08557563,2.970,1.910000,0.000000,352,3843.00,0.54,0.57,0.030,[Fe/H],4.72
1,1,1.15116651,1.600,4.280000,0.000000,957,3934.00,0.54,0.56,-0.130,[Fe/H],4.72
1,1,28.26731672,2.700,2.160000,0.000000,517,5206.00,0.80,0.83,-0.070,[Fe/H],4.57
1,1,3.77059058,1.980,3.240000,0.000000,1272,6014.00,1.14,1.09,0.030,[Fe/H],4.36
1,1,2.70730672,1.360,5.290000,0.000000,1709,6150.00,1.56,1.22,0.050,[Fe/H],4.14
1,1,5.65377733,2.320,2.640000,0.000000,1020,6058.00,1.18,1.12,0.070,[Fe/H],4.34
1,1,5.99185702,2.340,2.610000,0.000000,1355,6237.00,1.65,1.29,0.050,[Fe/H],4.11
1,1,1.40150000,1.390,9.600000,0.210000,965,3800.00,0.60,0.62,0.040,[Fe/H],4.04
1,1,1.94953780,1.242,6.670000,,595,3381.00,0.25,0.24,-0.130,[Fe/H],4.87
1,1,3.81433000,1.088,,0.000000,617,3643.00,0.50,0.50,-0.120,[Fe/H],4.77
1,1,0.46292913,1.303,5.590000,,805,3036.00,0.19,0.15,,,5.06
1,1,4.05203700,4.700,1.700000,0.040000,700,3950.00,0.58,0.59,0.410,[Fe/H],4.64
1,1,14.43990000,3.710,1.430000,0.183000,,3475.00,0.43,0.43,-0.050,[Fe/H],4.95
1,1,0.79205200,4.720,1.536000,0.000000,1978,5443.00,0.95,0.77,0.270,[Fe/H],4.35
1,1,3.91405000,9.976,1.400000,0.000000,,5000.00,0.82,0.87,,,4.96
1,1,2.14878000,16.814,1.500000,0.000000,2570,7554.00,2.10,1.72,0.000,[Fe/H],4.00
1,1,,1.630,4.190000,,,,,0.06,,,
1,1,,13.900,0.532000,,103,,,0.30,,,
1,1,,5.180,0.925000,,,,,0.21,,,
1,1,,13.000,3.250000,,,,,0.56,,,
1,1,2774.00000000,3.210,1.730000,,,,,0.56,,,
1,1,,9.640,0.413000,,,,,0.52,,,
1,1,1982.00000000,13.200,1.980000,,,,,0.19,,,
1,1,,12.400,10.100000,,,,,0.16,,,
1,1,,14.200,0.326000,,,,,0.58,,,
1,1,,2.990,1.890000,,,,,0.11,,,
1,1,,11.100,0.346000,,,,,0.18,,,
1,1,,13.600,1.050000,,,5950.00,,0.67,,,
1,1,,5.990,0.767000,,,,,0.75,,,
1,1,,4.290,1.180000,,,,,0.11,,,
1,1,,4.430,1.140000,,,,,0.15,,,
1,1,547.50000000,12.900,3.840000,,,,,0.86,,,
1,1,,12.400,10.600000,,,,,0.39,,,
1,1,,12.600,7.420000,,,,,0.49,,,
1,1,,2.480,2.410000,,,,,0.10,,,
1,1,,13.200,2.080000,,,,,0.88,,,
1,1,,1.620,4.190000,,,,,0.02,,,
1,1,,6.420,0.700000,,,,,0.01,,,
1,1,,13.200,2.130000,,,,,0.29,,,
1,1,,14.100,0.392000,,,,,0.15,,,
1,1,,13.000,3.000000,,,,,0.75,,,
1,1,,14.100,0.372000,,,,,0.03,,,
1,1,121.71000000,12.700,5.700000,0.350000,,4284.00,39.59,9.06,-0.020,[Fe/H],2.20
1,1,511.21000000,13.300,1.620000,0.160000,,4200.00,21.02,1.37,-0.020,[M/H],1.80
1,1,6.95900000,12.300,0.300000,0.300000,,5780.00,0.99,1.01,0.023,[Fe/H],4.44
1,1,5.11800000,14.000,0.255000,0.280000,,5725.00,0.89,0.96,0.030,[Fe/H],4.57
1,1,4.08700000,14.300,0.275000,0.150000,,6165.00,1.22,1.14,-0.046,[M/H],4.30
1,1,2.64729800,14.908,0.420000,0.016000,790,3916.00,0.57,0.62,0.000,[M/H],4.71
1,1,0.76689440,13.507,1.430000,0.000000,1332,4600.00,0.70,0.70,-0.020,[M/H],4.59
1,1,35.45533000,9.158,0.780000,0.130000,435,5050.00,0.83,0.86,0.220,[Fe/H],4.50
1,1,7.53280600,11.747,0.223000,0.000000,1257,5690.00,1.59,1.02,-0.030,[Fe/H],4.04
1,1,4.11902700,12.801,4.020000,0.086000,1605,5819.00,1.79,1.30,0.250,[Fe/H],4.04
1,1,3.27623000,12.330,0.740000,0.000000,1146,5600.00,0.95,0.99,0.150,[Fe/H],4.40
1,1,4.84532000,14.572,0.380000,0.000000,1177,5550.00,1.21,1.00,0.350,[Fe/H],4.35
1,1,3.24253000,13.899,0.500000,0.000000,1457,5650.00,1.34,1.02,0.150,[Fe/H],4.00
1,1,3.05125000,13.563,0.280000,0.000000,1381,5610.00,1.39,1.00,0.150,[Fe/H],4.16
1,1,4.51116400,17.878,0.226000,0.000000,1468,6478.00,1.70,1.64,-0.060,[Fe/H],4.20
1,1,1.33735080,3.180,3.450000,0.000000,1650,5143.00,0.84,0.75,-0.280,[M/H],4.50
1,1,3.35698660,12.733,0.194000,0.000000,952,4987.00,0.74,0.66,0.120,[Fe/H],4.52
1,1,0.88205900,14.863,0.711000,0.000000,1284,4730.00,0.75,0.77,0.110,[Fe/H],4.70
1,1,2.49970000,12.218,0.890000,0.010000,1345,5241.00,0.98,0.89,0.240,[Fe/H],4.41
1,1,4.43527000,11.994,2.930000,0.060000,1448,6330.00,1.38,1.34,0.310,[Fe/H],4.37
1,1,,13.200,1.980000,,,,,0.63,,,
1,1,,13.000,3.000000,,55,,,0.46,,,
1,1,,3.840,1.370000,,,,,0.69,,,
1,1,3285.00000000,2.210,2.800000,,50,,,0.22,,,
1,1,,4.720,1.050000,,,,,0.64,,,
1,1,,12.900,3.840000,,,,,0.37,,,
1,1,,9.010,0.451000,,,,,0.41,,,
1,1,,14.200,0.326000,,,,,0.26,,,
1,1,,13.900,0.573000,,,,,0.21,,,
1,1,,13.400,1.340000,,,,,0.02,,,
1,1,,13.200,2.070000,,,,,0.44,,,
1,1,,13.600,0.262000,,,,,0.34,,,
1,1,,14.300,0.282000,,,,,0.29,,,
1,1,,8.390,0.494000,,,,,0.40,,,
1,1,,6.560,0.681000,,,,,0.57,,,
1,1,,12.300,12.100000,,,,,0.10,,,
1,1,,11.600,0.324000,,,,,0.54,,,
1,1,,12.500,8.500000,,,,,0.29,,,
1,1,,14.100,0.392000,,,,,0.46,,,
1,1,,13.200,2.050000,,,,,0.33,,,
1,1,,14.200,0.307000,,,,,0.71,,,
1,1,,13.100,2.400000,,,,,0.62,,,
1,1,,14.200,0.345000,,,,,0.51,,,
1,1,,14.000,0.461000,,,,,0.10,,,
1,1,,13.100,2.690000,,,,,0.30,,,
1,1,,4.860,1.010000,,,,,0.38,,,
1,1,,13.200,1.930000,,,,,0.34,,,
1,1,,4.420,1.140000,,,,,0.55,,,
1,1,,14.300,0.259000,,,,,0.08,,,
1,1,,13.000,3.250000,,,,,0.13,,,
1,1,,14.300,0.263000,,,,,0.30,,,
1,1,1224.00000000,12.300,12.600000,,,,,0.88,,,
1,1,,1.110,5.750000,,,,,0.08,,,
1,1,,13.900,0.512000,,,,,0.10,,,
1,1,,1.620,4.230000,,,,,0.40,,,
1,1,,14.000,0.254000,,,,,0.25,,,
1,1,,14.200,0.249000,,,,,0.56,,,
1,1,,2.950,1.930000,,,,,0.20,,,
1,1,,14.200,0.307000,,,,,0.70,,,
1,1,,12.800,4.610000,,,,,0.55,,,
1,1,,13.500,1.130000,,,,,0.21,,,
1,1,,12.400,10.300000,,,,,0.81,,,
1,1,,1.960,3.280000,,,,,0.23,,,
1,1,,14.000,0.481000,,,,,0.04,,,
1,1,,3.810,1.380000,,,,,0.23,,,
1,1,,1.820,3.610000,,,,,0.12,,,
1,1,5480.00000000,12.900,3.840000,0.000000,,5912.00,,1.00,-0.240,[Fe/H],4.50
1,1,,14.100,0.412000,,,,,1.11,,,
1,1,,14.000,0.481000,,,,,0.43,,,
1,1,3.10127800,14.011,0.400000,0.820000,1702,5950.00,1.17,1.14,0.280,[Fe/H],4.18
1,1,4.01444630,11.422,0.650000,0.540000,1019,5040.00,0.83,0.82,0.190,,4.54
1,1,1.43247520,12.251,1.200000,0.150000,1342,4790.00,0.77,0.78,0.090,,4.55
1,1,1.68986800,13.450,0.850000,0.600000,2013,6210.00,1.32,1.30,0.370,[Fe/H],4.31
1,1,3.97910000,12.666,0.410000,0.000000,1550,5924.00,1.14,1.14,0.370,,4.14
1,1,3.67724000,15.244,0.420000,0.000000,1686,6325.00,1.64,1.33,0.110,,4.17
1,1,1.21191890,15.278,0.680000,0.670000,2212,6050.00,1.74,1.17,0.250,[Fe/H],4.09
1,1,2.48553350,18.046,1.250000,,2034,6933.00,1.53,1.52,-0.050,[Fe/H],4.24
1,1,7300000.00000000,12.300,13.100000,,2175,2375.00,0.23,0.02,,,4.25
1,1,282.52550000,10.120,,0.410000,281,5629.00,1.00,0.94,-0.078,[Fe/H],4.41
1,1,3.16062960,10.548,3.440000,,,4400.00,0.59,0.69,-0.030,[Fe/H],4.63
1,1,10140.00000000,1.220,5.960000,0.236000,,,,1.44,,,
1,1,0.09070629,,23.000000,0.060000,,4500.00,0.04,1.40,,,
1,1,0.32296400,13.900,1.840000,0.001700,,,,1.40,,,
1,1,4.42640000,14.200,0.329000,0.000000,,6174.00,1.15,1.24,0.190,[Fe/H],4.41
1,1,1.42002420,12.812,1.076000,0.000000,1418,5013.00,0.80,0.84,0.171,[Fe/H],4.55
1,1,1.64532100,17.295,0.248000,0.000000,1955,6124.00,1.25,1.16,0.016,[Fe/H],4.30
1,1,1.33711647,14.056,1.573000,0.000000,1344,4645.00,0.78,0.74,0.020,[m/H],4.53
1,1,2.50792040,12.285,4.000000,0.000000,1681,6007.00,1.27,1.15,-0.041,[Fe/H],4.29
1,1,1.80535640,12.722,5.100000,0.000000,1385,5215.00,0.85,0.90,0.103,[Fe/H],4.53
1,1,2.87923190,12.408,3.950000,0.000000,1415,5747.00,1.08,1.13,0.377,[Fe/H],4.43
1,1,2.03204600,19.055,0.502000,0.000000,2053,6387.00,1.56,1.41,0.276,[Fe/H],4.20
1,1,3.71495000,14.404,0.216000,0.000000,1457,5738.00,1.31,1.03,0.025,[Fe/H],4.21
1,1,1.54073100,11.310,1.430000,0.000000,1134,4309.00,0.70,0.72,0.252,[Fe/H],4.61
1,1,9.86580000,1.110,5.630000,0.116000,301,3192.00,0.20,0.17,-0.020,[M/H],5.05
1,1,1.79600000,12.666,8.340000,,,,1.45,1.10,,,
1,1,4.20000000,9.079,8.870000,,,,1.18,1.24,,,
1,1,10.79000000,13.500,1.180000,,,4620.00,1.17,1.04,-0.199,[M/H],4.50
1,1,,2.990,1.890000,,,5805.00,1.42,0.25,,,4.15
1,1,15.16886500,12.520,1.847000,0.575000,974,5788.00,1.09,1.03,0.140,[Fe/H],4.38
1,1,5.07803000,2.720,2.140000,0.000000,471,3403.00,0.33,0.31,,,4.88
1,1,3.44472900,1.738,7.400000,0.150000,754,3872.00,0.63,0.64,0.050,[Fe/H],4.65
1,1,2.10970190,3.420,3.080000,0.059000,1395,5397.00,0.90,0.97,0.160,[Fe/H],4.48
1,1,10.18024900,11.882,0.880000,0.024000,918,5597.00,1.05,0.95,0.078,[Fe/H],4.37
1,1,5.85748700,14.067,1.680000,0.262000,1404,6255.00,1.53,1.35,0.280,[Fe/H],4.13
1,1,2.08454350,14.415,0.686000,0.000000,1588,5404.00,1.17,0.95,0.240,[Fe/H],4.28
1,1,5.33175100,13.888,0.640000,0.036000,1619,5948.00,2.19,1.52,0.329,[Fe/H],3.94
1,1,4.23130600,16.690,0.490000,0.000000,1669,6495.00,1.65,1.44,0.220,[Fe/H],4.19
1,1,2.25544770,12.173,0.760000,0.000000,1715,5880.00,1.29,1.15,0.240,[Fe/H],4.28
1,1,9.47725000,10.817,7.530000,0.380600,1198,5645.00,1.78,1.13,0.148,[Fe/H],3.99
1,1,3.49151000,5.050,1.140000,0.057000,767,3980.00,0.62,0.65,0.250,[Fe/H],4.66
1,1,29.02000000,12.890,0.540000,0.118000,362,3841.00,0.61,0.63,0.310,[Fe/H],4.67
1,1,52.97818000,11.299,0.509000,0.280000,759,6394.00,1.32,1.32,0.240,[Fe/H],4.32
1,1,5.43609800,1.440,4.910000,0.000000,388,3212.00,0.21,0.18,,,5.04
1,1,4.93777000,2.740,,0.000000,1041,5875.00,0.88,1.04,-0.106,[Fe/H],4.56
1,1,18.38818000,7.163,0.650000,0.000000,1027,6095.00,1.87,1.41,0.175,[Fe/H],4.04
1,1,10.33111000,11.097,1.960000,0.153000,1370,5735.00,1.66,1.14,0.260,[Fe/H],4.06
1,1,1.26523280,11.994,,,760,3350.00,0.37,0.37,,,5.00
1,1,1.23914910,0.903,5.030000,0.000000,611,3216.00,0.19,0.16,,,4.44
1,1,1.65114400,11.433,1.700000,0.072000,1714,5640.00,1.09,1.00,0.143,[Fe/H],4.36
1,1,3.40956750,11.882,6.580000,0.072000,1586,6250.00,1.34,1.31,0.258,[Fe/H],4.30
1,1,5.00377750,19.851,0.195000,0.050000,1749,6460.00,2.08,1.54,0.072,[Fe/H],3.99
1,1,11.23660000,13.115,0.957000,0.435000,1252,6295.00,1.28,1.18,0.000,[Fe/H],4.29
1,1,83.89110000,6.710,0.662000,0.000000,610,5907.00,1.94,1.32,0.100,[Fe/H],3.86
1,1,1.39297800,2.926,4.030000,,1253,4600.00,0.69,0.71,-0.092,[Fe/H],4.61
1,1,8.32487620,8.631,,0.000000,981,6047.00,1.02,1.12,-0.069,[Fe/H[,4.47
1,1,0.76552414,3.444,5.200000,0.000000,1932,5373.80,0.92,0.93,0.190,[Fe/H],4.48
1,1,10.62656000,11.994,0.962000,0.125000,1397,6261.00,1.39,1.28,0.240,[Fe/H],4.26
1,1,3.73949400,13.126,0.515000,0.024000,1192,5570.00,0.92,0.97,0.140,[Fe/H],4.50
1,1,3.68497290,9.550,0.350000,0.140000,1526,5710.00,1.89,1.20,0.215,[Fe/H],3.96
1,1,193.20000000,12.700,5.200000,0.080000,,4679.00,9.99,1.04,-0.380,[Fe/H],2.49
1,1,562.00000000,13.100,2.660000,0.098000,,4776.00,5.90,1.19,-0.060,[Fe/H],2.97
1,1,26.46800000,12.800,4.500000,0.036000,1350,5130.00,6.26,1.87,-0.080,[Fe/H],3.11
1,1,101.54000000,12.400,9.870000,0.280000,,4300.00,16.21,0.97,-0.070,[Fe/H],2.00
1,1,1.30618581,14.975,0.994000,0.000000,1638,5650.00,0.83,0.93,-0.200,[Fe/H],4.57
1,1,1.48224686,13.384,1.310000,0.030000,1480,5171.00,0.87,0.90,0.200,[Fe/H],4.52
1,1,,13.700,0.870000,,,,,0.81,,,
1,1,,12.300,13.100000,,,2700.00,0.35,0.06,,,4.88
1,1,,12.300,14.100000,,2240,3410.00,0.67,0.33,,,4.59
1,1,,12.200,15.400000,,2270,3460.00,0.71,0.36,,,4.25
1,1,1170.00000000,13.100,2.490000,0.000000,,29300.00,0.23,0.50,,,5.40
1,1,4.92700000,14.000,0.446000,0.000000,,4250.00,2.00,1.00,-0.080,[M/H],
1,1,3.09276160,12.106,4.140000,0.047300,1370,4675.00,0.70,0.75,0.050,[Fe/H],4.63
1,1,3.58572000,16.029,0.240000,0.000000,1560,6380.00,1.31,1.41,0.200,[Fe/H],4.31
1,1,0.92554200,17.127,0.550000,0.150000,2508,6110.00,1.44,1.22,0.060,[Fe/H],4.22
1,1,7.87288000,10.761,2.650000,0.000000,900,5070.00,0.90,0.89,0.280,[Fe/H],4.20
1,1,9.28971000,11.433,1.860000,0.000000,1140,6055.00,1.31,0.93,-0.090,[Fe/H],4.23
1,1,4.54216875,15.793,0.228000,0.000000,1496,5890.00,1.61,1.32,0.100,[Fe/H],4.20
1,1,10.02165000,11.882,0.344500,0.300000,1001,6040.00,1.22,1.29,-0.110,[Fe/H],4.28
1,1,4.04604350,16.141,0.233000,0.000000,1729,6410.00,1.70,1.32,0.160,[Fe/H],4.10
1,1,2.49979000,15.693,0.700000,0.058000,1600,5650.00,1.20,1.02,0.140,[Fe/H],4.26
1,1,3.61127060,16.511,2.000000,0.057000,1880,6450.00,1.87,1.39,-0.050,[Fe/H],4.04
1,1,1.27492550,20.905,0.243000,0.000000,2358,6459.00,1.46,1.35,0.130,[Fe/H],4.24
1,1,3.37265000,13.899,0.430000,0.017000,1400,6050.00,1.02,1.07,-0.020,[Fe/H],4.44
1,1,4.35301000,13.675,0.222000,0.000000,1531,5950.00,1.37,0.72,0.000,[Fe/H],4.06
1,1,11.55098000,9.976,2.340000,0.000000,833,5625.00,0.96,1.04,0.260,[Fe/H],4.49
